,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
wow-qrsk.csv,0.8,0.52,0.53,0.71,0.63,0.84,0.7,0.97,0.41,0.69,0.85,0.96,1.0,0.88,0.4,1.0,1.0,0.62,0.77,0.91,0.91,0.49,0.67,0.75,0.97,0.53,0.79,0.97,0.51,0.7,1.0,0.68,1.0,0.97,0.62,0.63,0.51,0.65,0.69,1.0,0.6,0.6,0.54,0.95,0.85,0.9,0.78,0.8,1.0,0.82,0.8,0.67,0.71,0.9,0.6,0.6,0.72,0.54,0.86,0.92,0.84,0.77,1.0,0.51,0.96,0.84,0.42,0.7,0.52,0.47,0.78,0.41,0.96,0.56,0.33,0.75,0.94,1.0,0.98,0.88,0.99,0.57,0.97,0.85,0.68,0.83,0.85,1.05,0.15,0.83,0.62,0.62,0.62,0.81,0.9,1.0,0.39,0.75,0.72,1.0,1.0,0.74,0.62
wxcrp.csv,0.92,0.97,0.9,0.92,0.93,0.97,0.74,0.55,0.88,0.94,0.84,1.0,0.58,0.76,1.0,0.89,0.82,0.83,0.71,0.67,0.87,0.83,0.97,0.66,0.77,0.82,1.0,0.66,0.73,0.78,0.91,0.98,0.88,0.87,0.8,0.44,0.72,0.77,0.98,1.07,0.74,0.76,0.79,0.95,0.81,0.85,0.93,0.58,0.93,0.98,0.68,0.76,0.85,0.87,0.75,0.83,0.87,0.95,0.71,0.84,0.8,0.86,0.78,0.64,1.0,0.58,0.91,1.0,0.88,0.77,0.56,0.62,0.51,0.76,0.71,0.73,0.89,1.0,0.94,0.96,1.0,0.98,0.75,0.95,0.45,0.92,0.94,0.76,1.26,0.8,1.0,0.77,0.74,0.59,0.74,0.93,0.93,0.86,0.81,0.76,0.97,1.02,0.85
wxjs.csv,0.99,1.0,0.88,1.0,0.92,0.93,1.0,1.0,1.0,0.61,0.9,1.0,1.0,0.96,1.0,1.0,0.96,1.0,0.8,0.94,0.99,1.0,1.0,0.95,1.0,0.96,1.0,1.0,0.97,1.0,0.21,1.0,1.0,1.0,0.9,0.96,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.99,0.96,0.89,1.0,1.0,1.0,1.0,1.0,0.91,0.99,0.98,0.73,0.99,0.99,1.0,0.76,1.0,1.0,0.92,0.96,0.86,0.89,1.08,1.0,1.0,1.01,1.0,0.96,1.0,1.0,0.95,1.0,1.0,1.0,0.96,1.09,0.97,0.85,0.99,0.75,0.8,0.97,1.0,1.0,1.0,0.86,0.93,0.97,1.0,1.0,1.0,0.64,0.85,1.0,0.99,0.99,0.95
wxstudio.csv,0.74,0.81,0.71,0.56,0.69,0.91,0.7,0.7,0.6,0.67,0.82,0.75,0.88,0.82,0.98,0.93,0.94,0.82,0.88,0.73,0.8,0.72,0.59,0.85,0.84,0.86,0.79,0.71,0.89,0.87,0.63,0.76,0.83,0.9,0.63,0.9,0.6,0.89,0.92,0.85,0.95,0.86,0.65,0.89,0.71,0.77,0.61,0.76,0.84,0.97,0.84,0.65,0.79,0.76,0.93,0.59,0.92,0.98,0.99,0.85,0.91,0.58,0.82,0.72,0.68,0.77,1.0,0.61,0.54,0.89,0.93,0.57,0.81,0.77,1.06,0.92,0.74,0.57,0.91,1.0,0.85,1.01,0.38,0.97,1.04,0.98,1.01,0.93,1.05,0.68,0.83,0.66,0.67,1.0,0.77,0.74,0.57,0.86,0.75,0.78,0.83,0.74,1.01
xapian.csv,0.82,0.79,0.85,0.79,0.89,0.75,0.71,0.81,0.49,0.95,0.69,0.91,0.68,0.81,0.46,0.62,0.46,0.63,0.66,1.0,0.63,0.97,0.88,0.56,0.78,0.98,0.58,0.54,0.64,0.86,0.97,1.0,0.6,0.47,0.6,0.59,0.79,0.54,0.58,0.96,0.99,0.78,0.89,0.82,0.6,0.71,0.57,0.9,0.35,0.76,0.73,0.71,0.9,0.59,0.82,0.92,1.0,1.0,0.99,0.96,1.0,0.84,0.95,0.85,1.0,0.78,0.8,0.69,0.91,0.58,0.39,1.32,0.75,0.82,0.8,0.62,0.58,0.75,0.93,0.71,0.5,1.0,0.87,1.0,0.49,0.73,0.75,1.0,1.05,0.73,0.65,0.79,1.0,0.45,0.83,0.91,0.78,0.79,0.76,0.51,0.9,0.85,0.77
xbg.csv,0.69,0.82,0.96,1.01,0.99,0.83,0.92,0.93,0.91,0.6,0.83,0.89,0.93,0.86,0.93,0.96,1.05,0.86,0.87,0.84,0.95,1.0,0.9,0.99,0.97,0.93,0.8,0.85,0.89,0.66,1.0,0.96,0.91,0.82,0.94,0.94,0.82,0.77,0.69,0.92,1.0,0.97,0.98,0.96,0.8,0.87,0.87,0.98,0.9,0.87,0.99,0.86,0.99,0.88,0.81,0.69,0.88,0.76,0.88,0.78,0.99,0.82,0.67,0.92,0.87,0.93,1.03,0.81,1.02,1.01,1.0,1.1,0.79,0.98,0.92,0.6,0.87,0.91,0.68,0.27,0.89,1.17,0.89,0.82,0.92,0.65,0.83,0.99,1.01,1.0,0.9,0.88,0.79,0.94,1.06,0.79,0.8,0.83,0.88,0.82,0.85,0.89,0.95
xqilla.csv,0.7,0.61,0.76,0.68,0.82,0.99,0.85,0.67,0.94,0.86,0.57,0.86,0.68,0.92,0.82,0.67,1.0,0.71,0.68,0.64,0.94,0.74,0.67,0.62,0.9,0.71,0.87,0.82,0.74,0.86,0.73,0.98,0.83,0.95,0.78,0.71,0.86,1.04,0.86,0.94,0.56,0.6,0.82,0.87,0.82,0.63,0.57,0.63,0.79,0.87,0.77,0.69,0.9,0.77,0.68,0.8,0.84,0.77,0.77,0.73,0.85,0.67,0.73,0.74,0.96,0.62,0.51,1.0,0.54,0.85,0.98,1.05,0.88,0.76,0.74,0.86,0.8,0.87,0.78,0.74,0.9,0.07,0.42,0.72,0.85,0.96,1.08,1.03,0.38,0.73,0.73,0.68,0.8,0.44,1.02,0.69,0.79,0.7,0.63,0.77,0.86,0.54,0.46
yafdotnet.csv,0.8,0.47,0.56,0.58,0.77,0.59,0.62,0.49,0.42,0.69,0.61,0.6,0.54,0.94,0.52,0.69,0.78,0.58,0.67,0.64,0.63,0.73,0.72,0.63,0.8,0.7,0.75,0.78,0.57,0.87,0.58,0.61,0.7,0.92,0.63,0.58,0.79,0.7,0.57,0.85,0.53,0.51,0.79,0.95,0.76,0.73,0.42,0.64,0.55,0.58,0.67,0.56,0.56,0.47,0.62,0.55,0.49,0.46,0.63,0.59,0.61,0.64,0.72,0.58,0.64,0.64,0.59,0.62,0.94,0.64,0.66,0.79,0.7,0.74,0.47,0.86,0.72,0.62,0.67,0.45,0.55,0.57,0.55,0.64,0.69,0.73,0.99,1.02,0.24,0.76,0.7,0.79,0.89,0.52,0.69,0.67,0.45,0.79,0.64,0.63,0.74,0.65,0.45
yale.csv,0.9,0.81,0.66,0.51,0.62,0.83,0.72,0.92,0.47,0.71,0.87,0.8,0.99,0.67,0.9,0.65,0.62,0.61,0.75,0.81,0.74,0.71,0.66,0.84,1.09,0.6,0.72,1.0,0.94,0.99,0.71,0.82,0.71,1.0,0.5,0.76,0.91,0.66,0.71,0.85,0.54,0.98,0.65,0.8,0.99,0.98,0.67,0.74,0.79,0.92,0.87,0.67,0.67,0.78,0.73,0.58,0.68,0.82,0.8,0.7,0.81,0.83,0.96,0.86,0.94,0.91,0.94,0.47,0.84,0.68,0.93,1.05,1.0,0.58,0.79,0.87,0.75,0.84,0.75,1.0,1.0,1.05,0.84,0.87,0.83,0.57,0.79,1.01,0.68,0.62,0.92,0.7,0.54,0.92,0.9,0.81,0.81,0.78,0.74,0.96,0.79,0.43,0.85
zealos.csv,0.89,1.0,0.79,0.98,0.92,0.89,0.93,0.85,0.82,0.94,0.97,0.78,1.0,0.98,0.97,0.95,0.97,0.85,0.79,0.97,0.82,0.35,1.0,0.99,0.87,0.88,0.9,0.94,0.93,1.0,1.0,0.97,1.0,0.89,0.77,0.85,0.93,0.6,0.54,1.0,1.09,1.0,0.73,1.0,0.9,0.91,0.96,0.9,1.0,0.92,0.97,1.0,0.92,0.92,0.86,0.97,0.48,0.75,0.81,0.81,0.98,1.0,1.0,1.0,1.0,0.82,0.72,0.89,1.0,0.92,0.85,1.0,0.89,0.64,0.94,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.98,0.85,0.94,0.98,1.0,0.95,1.03,0.77,0.41,0.78,0.7,1.0,0.52,1.0,1.0,1.0,0.93,0.73,0.95,0.76,1.0
